Point,x,y,Objective,Status,Time,Global_Time
"[23, 13]",23,13,3.6368799869269375,Optimal,1.9400002900511026,661.8486818000674
"[23, 14]",23,14,3.6368799981123057,Optimal,1.877999771386385,664.1595413000323
"[23, 15]",23,15,3.63158419323076,Optimal,2.433999697677791,667.0159150003456
"[23, 16]",23,16,3.595152693190186,Optimal,3.922999743372202,671.3661307003349
"[23, 17]",23,17,3.5224893004918334,Optimal,2.017999766394496,673.814724100288
"[23, 18]",23,18,3.4191856377844676,Optimal,1.6630001831799746,675.912571400404
"[23, 19]",23,19,3.296456329912297,Optimal,1.8410003744065762,678.1664545000531
"[23, 20]",23,20,3.165555499804913,Optimal,1.428999868221581,680.0037504001521
"[23, 21]",23,21,3.0344828153473835,Optimal,1.9150004256516695,682.3412141003646
"[23, 22]",23,22,2.9078072804629773,Optimal,1.5509999357163906,684.3079325002618
"[23, 23]",23,23,2.7877099869479784,Optimal,1.570000033825636,686.2976349000819
"[24, 1]",24,1,3.6426046602497357,Optimal,3.4800002351403236,690.812948200386
"[24, 2]",24,2,3.6426046661228635,Optimal,1.2739998288452625,692.5107493000105
"[24, 3]",24,3,3.6426047496639535,Optimal,1.2370004318654537,694.5673200003803
"[24, 4]",24,4,3.642604637059954,Optimal,1.3060002587735653,696.3031383003108
"[24, 5]",24,5,3.642603417196095,Optimal,1.4420002000406384,698.1716395001858
"[24, 6]",24,6,3.6426047370172236,Optimal,1.8880002200603485,700.4738152003847
"[24, 7]",24,7,3.6425934395681963,Optimal,1.7049998044967651,702.6064810003154
"[24, 8]",24,8,3.642604663275464,Optimal,1.6139999963343143,704.6485262000933
"[24, 9]",24,9,3.642604590826908,Optimal,1.6089997719973326,706.6809023004025
"[24, 10]",24,10,3.6426046330304533,Optimal,1.6959995264187455,708.8267497001216
"[24, 11]",24,11,3.6426046345967853,Optimal,2.2280003875494003,711.4787522000261
"[24, 12]",24,12,3.642599676359047,Optimal,1.7840000800788403,713.7117393002845
"[24, 13]",24,13,3.642604656896884,Optimal,1.8780004000291228,716.0077218003571
"[24, 14]",24,14,3.6425933583312404,Optimal,2.183000254444778,718.6319020004012
"[24, 15]",24,15,3.642592370190698,Optimal,3.0370000982657075,722.0908714001998
"[24, 16]",24,16,3.626979210602153,Optimal,1.7140000825747848,724.2151107001118
"[24, 17]",24,17,3.5786985034639294,Optimal,1.6030000057071447,726.2370627000928
"[24, 18]",24,18,3.4981104859333385,Optimal,2.24100009072572,728.8990197000094
"[24, 19]",24,19,3.3923119843373404,Optimal,1.675000344403088,730.9928677002899
"[24, 20]",24,20,3.2716673738944513,Optimal,1.402999833226204,732.8016437999904
"[24, 21]",24,21,3.145493752404158,Optimal,1.5260000713169575,734.7372930999845
"[24, 22]",24,22,3.0201450144469755,Optimal,1.3560006162151694,736.5108772004023
"[24, 23]",24,23,2.8992263070388957,Optimal,1.515999622642994,738.4680203003809
"[24, 24]",24,24,2.784465574432349,Optimal,1.2800002237781882,740.1509666000493
"[25, 1]",25,1,3.647855896209127,Optimal,4.19600042514503,745.0666694999672
"[25, 2]",25,2,3.647855897229725,Optimal,3.052000142633915,748.5495251002721
"[25, 3]",25,3,3.6478558964478895,Optimal,2.493999875150621,751.4672270002775
"[25, 4]",25,4,3.6478559030121267,Optimal,3.5390002420172095,755.4586732001044
"[25, 5]",25,5,3.647855910161579,Optimal,3.5160000901669264,759.3951770002022
"[25, 6]",25,6,3.6478559064886413,Optimal,3.610999952070415,763.4314674003981
"[25, 7]",25,7,3.647855905432727,Optimal,3.0989999882876873,766.9512932002544
"[25, 8]",25,8,3.6478559061508924,Optimal,2.7579996502026916,770.1385492002591
"[25, 9]",25,9,3.6478559071664374,Optimal,3.5340000176802278,774.5214275000617
"[25, 10]",25,10,3.6478559080466235,Optimal,2.9589999932795763,777.9043762004003
"[25, 11]",25,11,3.6478559090250102,Optimal,3.610999952070415,781.9394310000353
"[25, 12]",25,12,3.647855910053405,Optimal,5.823000124655664,788.1878099003807
"[25, 13]",25,13,3.6478559105576296,Optimal,3.8770000683143735,792.4873522999696
"[25, 14]",25,14,3.647855896229805,Optimal,4.424999887123704,797.3332901000977
"[25, 15]",25,15,3.6478558964567833,Optimal,3.5399997839704156,801.2954853000119
"[25, 16]",25,16,3.6449118633110866,Optimal,3.2639998476952314,804.986456300132
"[25, 17]",25,17,3.617570418045411,Optimal,3.690999769605696,809.0997859002091
"[25, 18]",25,18,3.5594548692708683,Optimal,13.04000043310225,822.5669333003461
"[25, 19]",25,19,3.473202238418149,Optimal,5.47600002028048,828.4699949002825
"[25, 20]",25,20,3.3664891427953907,Optimal,5.399000085890293,834.2927036001347
"[25, 21]",25,21,3.248538223134473,Optimal,5.212999787181616,839.9300862001255
"[25, 22]",25,22,3.1270132037397156,Optimal,4.384999978356063,844.7397480001673
"[25, 23]",25,23,3.0069958592548325,Optimal,4.257000144571066,849.4079632000066
"[25, 24]",25,24,2.8913558846319614,Optimal,5.433000228367746,855.2527734003961
"[25, 25]",25,25,2.781482592405743,Optimal,4.104000446386635,859.7690706001595
